pointId,id,name,countryId,townId,address,longitude,latitude,categoryId,seq,installer_name,status,renewable_type,equipment_type,location_type,capacity_kw
952693,T_T16_0867_0013-0008,屏東縣枋寮鄉新開村段0013-0008地號,17,303,0013-0008,120.621901,22.415005,REVO_PV,952693,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952694,T_T16_0867_0013-0009,屏東縣枋寮鄉新開村段0013-0009地號,17,303,0013-0009,120.621876,22.413132,REVO_PV,952694,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952695,T_T16_0867_0013-0010,屏東縣枋寮鄉新開村段0013-0010地號,17,303,0013-0010,120.619355,22.413701,REVO_PV,952695,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952696,T_T16_0867_0013-0011,屏東縣枋寮鄉新開村段0013-0011地號,17,303,0013-0011,120.619525,22.411904,REVO_PV,952696,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952697,T_T16_0867_0013-0012,屏東縣枋寮鄉新開村段0013-0012地號,17,303,0013-0012,120.620084,22.413438,REVO_PV,952697,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952698,T_T16_0867_0013-0013,屏東縣枋寮鄉新開村段0013-0013地號,17,303,0013-0013,120.621679,22.413915,REVO_PV,952698,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952699,T_T16_0867_0013-0014,屏東縣枋寮鄉新開村段0013-0014地號,17,303,0013-0014,120.620527,22.415052,REVO_PV,952699,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952700,T_T16_0867_0013-0015,屏東縣枋寮鄉新開村段0013-0015地號,17,303,0013-0015,120.620597,22.411471,REVO_PV,952700,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952701,T_T16_0867_0013-0016,屏東縣枋寮鄉新開村段0013-0016地號,17,303,0013-0016,120.619971,22.411725,REVO_PV,952701,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952702,T_T16_0867_0013-0017,屏東縣枋寮鄉新開村段0013-0017地號,17,303,0013-0017,120.622877,22.414665,REVO_PV,952702,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952703,T_T16_0867_0013-0018,屏東縣枋寮鄉新開村段0013-0018地號,17,303,0013-0018,120.619479,22.412798,REVO_PV,952703,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952704,T_T16_0867_0013-0019,屏東縣枋寮鄉新開村段0013-0019地號,17,303,0013-0019,120.621139,22.412463,REVO_PV,952704,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952705,T_T16_0867_0013-0020,屏東縣枋寮鄉新開村段0013-0020地號,17,303,0013-0020,120.620780,22.414892,REVO_PV,952705,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952706,T_T16_0867_0013-0021,屏東縣枋寮鄉新開村段0013-0021地號,17,303,0013-0021,120.621534,22.414383,REVO_PV,952706,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952707,T_T16_0867_0013-0022,屏東縣枋寮鄉新開村段0013-0022地號,17,303,0013-0022,120.619100,22.413836,REVO_PV,952707,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952708,T_T16_0867_0013-0023,屏東縣枋寮鄉新開村段0013-0023地號,17,303,0013-0023,120.621703,22.413641,REVO_PV,952708,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952709,T_T16_0867_0024-0001,屏東縣枋寮鄉新開村段0024-0001地號,17,303,0024-0001,120.620256,22.410540,REVO_PV,952709,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952710,T_T16_0867_0024-0002,屏東縣枋寮鄉新開村段0024-0002地號,17,303,0024-0002,120.614029,22.408992,REVO_PV,952710,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952711,T_T16_0867_0024-0003,屏東縣枋寮鄉新開村段0024-0003地號,17,303,0024-0003,120.615454,22.409940,REVO_PV,952711,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952712,T_T16_0867_0024-0004,屏東縣枋寮鄉新開村段0024-0004地號,17,303,0024-0004,120.616813,22.410724,REVO_PV,952712,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952713,T_T16_0867_0024-0005,屏東縣枋寮鄉新開村段0024-0005地號,17,303,0024-0005,120.619468,22.411000,REVO_PV,952713,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952714,T_T16_0867_0024-0006,屏東縣枋寮鄉新開村段0024-0006地號,17,303,0024-0006,120.618928,22.412214,REVO_PV,952714,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952715,T_T16_0867_0024-0007,屏東縣枋寮鄉新開村段0024-0007地號,17,303,0024-0007,120.614515,22.410119,REVO_PV,952715,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952716,T_T16_0867_0024-0008,屏東縣枋寮鄉新開村段0024-0008地號,17,303,0024-0008,120.618752,22.411183,REVO_PV,952716,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952717,T_T16_0867_0024-0009,屏東縣枋寮鄉新開村段0024-0009地號,17,303,0024-0009,120.617887,22.411543,REVO_PV,952717,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
952718,T_T16_0867_0024-0010,屏東縣枋寮鄉新開村段0024-0010地號,17,303,0024-0010,120.617727,22.411571,REVO_PV,952718,生利能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,2795.10000
1027582,T_T21_0804_0043-0000,屏東縣佳冬鄉佳農段0043-0000地號,17,308,0043-0000,120.572499,22.419473,REVO_PV,1027582,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027583,T_T21_0804_0044-0000,屏東縣佳冬鄉佳農段0044-0000地號,17,308,0044-0000,120.572253,22.419608,REVO_PV,1027583,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027584,T_T21_0804_0045-0000,屏東縣佳冬鄉佳農段0045-0000地號,17,308,0045-0000,120.572075,22.419647,REVO_PV,1027584,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027585,T_T21_0804_0046-0000,屏東縣佳冬鄉佳農段0046-0000地號,17,308,0046-0000,120.571921,22.419613,REVO_PV,1027585,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027586,T_T21_0804_0047-0000,屏東縣佳冬鄉佳農段0047-0000地號,17,308,0047-0000,120.571766,22.419657,REVO_PV,1027586,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027587,T_T21_0804_0048-0000,屏東縣佳冬鄉佳農段0048-0000地號,17,308,0048-0000,120.571739,22.419468,REVO_PV,1027587,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027588,T_T21_0804_0049-0000,屏東縣佳冬鄉佳農段0049-0000地號,17,308,0049-0000,120.571444,22.419587,REVO_PV,1027588,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027589,T_T21_0804_0050-0000,屏東縣佳冬鄉佳農段0050-0000地號,17,308,0050-0000,120.571533,22.420232,REVO_PV,1027589,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027590,T_T16_0350_0313-0051,屏東縣枋寮鄉大響營段0313-0051地號,17,303,0313-0051,120.577733,22.423539,REVO_PV,1027590,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027591,T_T16_0350_0313-0162,屏東縣枋寮鄉大響營段0313-0162地號,17,303,0313-0162,120.577775,22.422772,REVO_PV,1027591,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027592,T_T16_0350_0313-0205,屏東縣枋寮鄉大響營段0313-0205地號,17,303,0313-0205,120.571000,22.425484,REVO_PV,1027592,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027593,T_T16_0350_0313-0206,屏東縣枋寮鄉大響營段0313-0206地號,17,303,0313-0206,120.571757,22.426012,REVO_PV,1027593,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027594,T_T16_0351_0165-0002,屏東縣枋寮鄉大響營段一小段0165-0002地號,17,303,0165-0002,120.595160,22.405565,REVO_PV,1027594,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027595,T_T16_0351_0194-0000,屏東縣枋寮鄉大響營段一小段0194-0000地號,17,303,0194-0000,120.604156,22.398543,REVO_PV,1027595,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027596,T_T16_0351_0200-0000,屏東縣枋寮鄉大響營段一小段0200-0000地號,17,303,0200-0000,120.604741,22.398734,REVO_PV,1027596,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027597,T_T16_0351_0218-0000,屏東縣枋寮鄉大響營段一小段0218-0000地號,17,303,0218-0000,120.603053,22.398844,REVO_PV,1027597,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027598,T_T16_0866_0451-0000,屏東縣枋寮鄉內寮村段0451-0000地號,17,303,0451-0000,120.616042,22.391840,REVO_PV,1027598,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027599,T_T16_0866_0504-0000,屏東縣枋寮鄉內寮村段0504-0000地號,17,303,0504-0000,120.609583,22.390069,REVO_PV,1027599,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027600,T_T16_0866_0975-0000,屏東縣枋寮鄉內寮村段0975-0000地號,17,303,0975-0000,120.611440,22.382741,REVO_PV,1027600,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027601,T_T16_0866_1052-0000,屏東縣枋寮鄉內寮村段1052-0000地號,17,303,1052-0000,120.609560,22.387336,REVO_PV,1027601,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027602,T_T16_0866_1055-0000,屏東縣枋寮鄉內寮村段1055-0000地號,17,303,1055-0000,120.609872,22.386465,REVO_PV,1027602,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027603,T_T16_0866_1056-0000,屏東縣枋寮鄉內寮村段1056-0000地號,17,303,1056-0000,120.609805,22.386655,REVO_PV,1027603,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027604,T_T16_0866_1057-0000,屏東縣枋寮鄉內寮村段1057-0000地號,17,303,1057-0000,120.609819,22.386460,REVO_PV,1027604,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027605,T_T16_0866_1058-0000,屏東縣枋寮鄉內寮村段1058-0000地號,17,303,1058-0000,120.609645,22.386882,REVO_PV,1027605,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027606,T_T16_0866_1069-0000,屏東縣枋寮鄉內寮村段1069-0000地號,17,303,1069-0000,120.609696,22.386044,REVO_PV,1027606,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027618,T_T16_0866_1070-0000,屏東縣枋寮鄉內寮村段1070-0000地號,17,303,1070-0000,120.609837,22.386224,REVO_PV,1027618,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027619,T_T16_0866_1071-0000,屏東縣枋寮鄉內寮村段1071-0000地號,17,303,1071-0000,120.609873,22.385987,REVO_PV,1027619,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027620,T_T16_0866_1074-0000,屏東縣枋寮鄉內寮村段1074-0000地號,17,303,1074-0000,120.610258,22.384200,REVO_PV,1027620,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027621,T_T16_0866_1090-0000,屏東縣枋寮鄉內寮村段1090-0000地號,17,303,1090-0000,120.610398,22.383305,REVO_PV,1027621,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027633,T_T16_0864_0602-0000,屏東縣枋寮鄉太源段0602-0000地號,17,303,0602-0000,120.593387,22.403014,REVO_PV,1027633,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027634,T_T16_0864_0603-0000,屏東縣枋寮鄉太源段0603-0000地號,17,303,0603-0000,120.593668,22.402841,REVO_PV,1027634,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027635,T_T16_0864_0609-0001,屏東縣枋寮鄉太源段0609-0001地號,17,303,0609-0001,120.593791,22.401762,REVO_PV,1027635,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027636,T_T16_0864_0933-0000,屏東縣枋寮鄉太源段0933-0000地號,17,303,0933-0000,120.591589,22.397992,REVO_PV,1027636,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027637,T_T16_0864_0969-0000,屏東縣枋寮鄉太源段0969-0000地號,17,303,0969-0000,120.588679,22.399926,REVO_PV,1027637,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027638,T_T16_0864_1006-0000,屏東縣枋寮鄉太源段1006-0000地號,17,303,1006-0000,120.590403,22.401053,REVO_PV,1027638,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027639,T_T16_0864_1198-0000,屏東縣枋寮鄉太源段1198-0000地號,17,303,1198-0000,120.589400,22.406364,REVO_PV,1027639,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027640,T_T16_0864_1200-0000,屏東縣枋寮鄉太源段1200-0000地號,17,303,1200-0000,120.589786,22.405694,REVO_PV,1027640,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027641,T_T16_0864_1202-0000,屏東縣枋寮鄉太源段1202-0000地號,17,303,1202-0000,120.589763,22.405853,REVO_PV,1027641,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027642,T_T16_0864_1206-0000,屏東縣枋寮鄉太源段1206-0000地號,17,303,1206-0000,120.590688,22.405938,REVO_PV,1027642,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027643,T_T16_0864_1207-0000,屏東縣枋寮鄉太源段1207-0000地號,17,303,1207-0000,120.590010,22.406378,REVO_PV,1027643,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027644,T_T16_0819_0041-0000,屏東縣枋寮鄉南山段0041-0000地號,17,303,0041-0000,120.584547,22.398090,REVO_PV,1027644,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027645,T_T16_0394_0221-0001,屏東縣枋寮鄉建興段0221-0001地號,17,303,0221-0001,120.593273,22.384429,REVO_PV,1027645,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027646,T_T16_0862_0011-0001,屏東縣枋寮鄉新地段0011-0001地號,17,303,0011-0001,120.588466,22.398476,REVO_PV,1027646,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027647,T_T16_0862_0012-0000,屏東縣枋寮鄉新地段0012-0000地號,17,303,0012-0000,120.589388,22.398340,REVO_PV,1027647,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027648,T_T16_0862_0014-0000,屏東縣枋寮鄉新地段0014-0000地號,17,303,0014-0000,120.588405,22.398222,REVO_PV,1027648,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027649,T_T16_0862_0014-0004,屏東縣枋寮鄉新地段0014-0004地號,17,303,0014-0004,120.588784,22.397555,REVO_PV,1027649,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027650,T_T16_0862_0016-0000,屏東縣枋寮鄉新地段0016-0000地號,17,303,0016-0000,120.588251,22.397954,REVO_PV,1027650,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027651,T_T16_0862_0026-0017,屏東縣枋寮鄉新地段0026-0017地號,17,303,0026-0017,120.588752,22.396816,REVO_PV,1027651,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027652,T_T16_0862_0026-0020,屏東縣枋寮鄉新地段0026-0020地號,17,303,0026-0020,120.589152,22.397939,REVO_PV,1027652,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027659,T_T16_0862_0216-0000,屏東縣枋寮鄉新地段0216-0000地號,17,303,0216-0000,120.585365,22.390049,REVO_PV,1027659,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027660,T_T16_0867_0965-0000,屏東縣枋寮鄉新開村段0965-0000地號,17,303,0965-0000,120.609156,22.398825,REVO_PV,1027660,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027661,T_T16_0867_0971-0000,屏東縣枋寮鄉新開村段0971-0000地號,17,303,0971-0000,120.608800,22.398688,REVO_PV,1027661,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027662,T_T16_0867_1079-0000,屏東縣枋寮鄉新開村段1079-0000地號,17,303,1079-0000,120.613775,22.397531,REVO_PV,1027662,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027663,T_T16_0867_1081-0000,屏東縣枋寮鄉新開村段1081-0000地號,17,303,1081-0000,120.613908,22.397407,REVO_PV,1027663,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027664,T_T16_0867_1093-0000,屏東縣枋寮鄉新開村段1093-0000地號,17,303,1093-0000,120.612281,22.396547,REVO_PV,1027664,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027665,T_T16_0867_1131-0000,屏東縣枋寮鄉新開村段1131-0000地號,17,303,1131-0000,120.612070,22.396311,REVO_PV,1027665,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1027666,T_T16_0867_1132-0000,屏東縣枋寮鄉新開村段1132-0000地號,17,303,1132-0000,120.612000,22.396100,REVO_PV,1027666,義暘綠電股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039485,T_T16_0873_0029-0000,屏東縣枋寮鄉金榮段0029-0000地號,17,303,0029-0000,120.616257,22.368857,REVO_PV,1039485,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039486,T_T16_0873_0116-0000,屏東縣枋寮鄉金榮段0116-0000地號,17,303,0116-0000,120.618394,22.364422,REVO_PV,1039486,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039487,T_T16_0873_0158-0000,屏東縣枋寮鄉金榮段0158-0000地號,17,303,0158-0000,120.620120,22.362685,REVO_PV,1039487,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039488,T_T16_0873_0301-0000,屏東縣枋寮鄉金榮段0301-0000地號,17,303,0301-0000,120.618086,22.360024,REVO_PV,1039488,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039489,T_T16_0873_0315-0000,屏東縣枋寮鄉金榮段0315-0000地號,17,303,0315-0000,120.617355,22.358488,REVO_PV,1039489,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039490,T_T16_0873_0730-0000,屏東縣枋寮鄉金榮段0730-0000地號,17,303,0730-0000,120.623658,22.357352,REVO_PV,1039490,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039491,T_T16_0873_0735-0000,屏東縣枋寮鄉金榮段0735-0000地號,17,303,0735-0000,120.624806,22.357165,REVO_PV,1039491,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039492,T_T16_0873_1070-0000,屏東縣枋寮鄉金榮段1070-0000地號,17,303,1070-0000,120.615904,22.353036,REVO_PV,1039492,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039493,T_T16_0872_0033-0000,屏東縣枋寮鄉隆安段0033-0000地號,17,303,0033-0000,120.612715,22.364683,REVO_PV,1039493,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039494,T_T16_0869_0146-0000,屏東縣枋寮鄉隆山北段0146-0000地號,17,303,0146-0000,120.615834,22.373531,REVO_PV,1039494,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039495,T_T16_0869_0147-0000,屏東縣枋寮鄉隆山北段0147-0000地號,17,303,0147-0000,120.615978,22.373355,REVO_PV,1039495,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039496,T_T16_0869_0148-0000,屏東縣枋寮鄉隆山北段0148-0000地號,17,303,0148-0000,120.616007,22.372922,REVO_PV,1039496,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039497,T_T16_0869_0149-0000,屏東縣枋寮鄉隆山北段0149-0000地號,17,303,0149-0000,120.615888,22.372562,REVO_PV,1039497,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039498,T_T16_0869_0279-0000,屏東縣枋寮鄉隆山北段0279-0000地號,17,303,0279-0000,120.611338,22.372596,REVO_PV,1039498,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039499,T_T16_0866_0358-0000,屏東縣枋寮鄉內寮村段0358-0000地號,17,303,0358-0000,120.617791,22.398499,REVO_PV,1039499,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039500,T_T16_0866_0358-0003,屏東縣枋寮鄉內寮村段0358-0003地號,17,303,0358-0003,120.618133,22.398684,REVO_PV,1039500,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039501,T_T16_0866_0619-0000,屏東縣枋寮鄉內寮村段0619-0000地號,17,303,0619-0000,120.615030,22.388086,REVO_PV,1039501,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039502,T_T16_0866_0620-0000,屏東縣枋寮鄉內寮村段0620-0000地號,17,303,0620-0000,120.615413,22.388413,REVO_PV,1039502,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039503,T_T16_0866_0630-0000,屏東縣枋寮鄉內寮村段0630-0000地號,17,303,0630-0000,120.617340,22.385614,REVO_PV,1039503,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039504,T_T16_0866_0632-0000,屏東縣枋寮鄉內寮村段0632-0000地號,17,303,0632-0000,120.616172,22.385897,REVO_PV,1039504,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039505,T_T16_0866_0635-0000,屏東縣枋寮鄉內寮村段0635-0000地號,17,303,0635-0000,120.615015,22.386815,REVO_PV,1039505,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039506,T_T16_0866_0637-0000,屏東縣枋寮鄉內寮村段0637-0000地號,17,303,0637-0000,120.615445,22.385417,REVO_PV,1039506,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039507,T_T16_0866_0643-0000,屏東縣枋寮鄉內寮村段0643-0000地號,17,303,0643-0000,120.614298,22.385291,REVO_PV,1039507,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039508,T_T16_0866_0644-0000,屏東縣枋寮鄉內寮村段0644-0000地號,17,303,0644-0000,120.614300,22.385055,REVO_PV,1039508,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039509,T_T16_0866_0754-0000,屏東縣枋寮鄉內寮村段0754-0000地號,17,303,0754-0000,120.617796,22.379883,REVO_PV,1039509,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039510,T_T16_0866_0798-0000,屏東縣枋寮鄉內寮村段0798-0000地號,17,303,0798-0000,120.614882,22.378666,REVO_PV,1039510,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039511,T_T16_0866_0799-0000,屏東縣枋寮鄉內寮村段0799-0000地號,17,303,0799-0000,120.615272,22.378495,REVO_PV,1039511,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039512,T_T16_0866_1025-0000,屏東縣枋寮鄉內寮村段1025-0000地號,17,303,1025-0000,120.612300,22.386655,REVO_PV,1039512,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039513,T_T16_0866_1311-0000,屏東縣枋寮鄉內寮村段1311-0000地號,17,303,1311-0000,120.603331,22.374608,REVO_PV,1039513,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039514,T_T16_0868_0207-0003,屏東縣枋寮鄉三民段0207-0003地號,17,303,0207-0003,120.608217,22.383252,REVO_PV,1039514,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039515,T_T16_0868_0587-0000,屏東縣枋寮鄉三民段0587-0000地號,17,303,0587-0000,120.603281,22.377832,REVO_PV,1039515,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039516,T_T16_0868_0608-0000,屏東縣枋寮鄉三民段0608-0000地號,17,303,0608-0000,120.603196,22.376943,REVO_PV,1039516,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039517,T_T16_0867_0551-0000,屏東縣枋寮鄉新開村段0551-0000地號,17,303,0551-0000,120.615698,22.403369,REVO_PV,1039517,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039518,T_T16_0867_0552-0000,屏東縣枋寮鄉新開村段0552-0000地號,17,303,0552-0000,120.615874,22.402726,REVO_PV,1039518,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039519,T_T16_0867_0672-0000,屏東縣枋寮鄉新開村段0672-0000地號,17,303,0672-0000,120.614243,22.402234,REVO_PV,1039519,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039520,T_T16_0867_0673-0000,屏東縣枋寮鄉新開村段0673-0000地號,17,303,0673-0000,120.614058,22.402057,REVO_PV,1039520,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039521,T_T16_0867_0674-0000,屏東縣枋寮鄉新開村段0674-0000地號,17,303,0674-0000,120.613759,22.401524,REVO_PV,1039521,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039522,T_T16_0867_0746-0000,屏東縣枋寮鄉新開村段0746-0000地號,17,303,0746-0000,120.613366,22.401368,REVO_PV,1039522,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039523,T_T16_0867_1162-0000,屏東縣枋寮鄉新開村段1162-0000地號,17,303,1162-0000,120.610517,22.394862,REVO_PV,1039523,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1039524,T_T16_0867_1285-0000,屏東縣枋寮鄉新開村段1285-0000地號,17,303,1285-0000,120.605631,22.394008,REVO_PV,1039524,寶興能源股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1091464,T_T16_0351_0212-0002,屏東縣枋寮鄉大響營段一小段0212-0002地號,17,303,0212-0002,120.601436,22.396636,REVO_PV,1091464,成勁電力股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
1091465,T_T16_0351_0230-0000,屏東縣枋寮鄉大響營段一小段0230-0000地號,17,303,0230-0000,120.601919,22.400647,REVO_PV,1091465,成勁電力股份有限公司,取得施工許可,太陽光電(PV),第一型,地面型,
